destination,latitude,longitude,origin,prognumber,route,stopid,SEGMENT
Tyrrelstown,53.39790321,-6.334333152,Parnell St.,27,40D,1580,1579_1580
Tyrrelstown,53.39714127,-6.3415810089999995,Parnell St.,28,40D,7237,1580_7237
Tyrrelstown,53.39774486,-6.3468659160000005,Parnell St.,29,40D,7241,7237_7241
Tyrrelstown,53.3987924,-6.351772895,Parnell St.,30,40D,7247,7241_7247
Tyrrelstown,53.40335258,-6.357883275,Parnell St.,31,40D,7243,7247_7243
Tyrrelstown,53.40587682,-6.356477504,Parnell St.,32,40D,7126,7243_7126
Tyrrelstown,53.40843447,-6.358153812,Parnell St.,33,40D,7124,7126_7124
Tyrrelstown,53.41284468,-6.361218217,Parnell St.,34,40D,7343,7124_7343
Tyrrelstown,53.40991475,-6.368445799,Parnell St.,35,40D,7318,7343_7318
Tyrrelstown,53.40925753,-6.370997995,Parnell St.,36,40D,4978,7318_4978
Tyrrelstown,53.41133678,-6.377823101000001,Parnell St.,37,40D,4979,4978_4979
Tyrrelstown,53.41520327,-6.3852430579999995,Parnell St.,38,40D,4986,4979_4986
Tyrrelstown,53.41704744,-6.386030725,Parnell St.,39,40D,7107,4986_7107
Tyrrelstown,53.41815047,-6.387177505,Parnell St.,40,40D,7102,7107_7102
Tyrrelstown,53.41983038,-6.393117116,Parnell St.,41,40D,7103,7102_7103
Tyrrelstown,53.42191654,-6.391187743,Parnell St.,42,40D,7104,7103_7104
Tyrrelstown,53.42135069,-6.387883912,Parnell St.,43,40D,7105,7104_7105
Tyrrelstown,53.42098865,-6.385700891,Parnell St.,44,40D,7106,7105_7106
Tyrrelstown,53.41994262,-6.383453581,Parnell St.,45,40D,6005,7106_6005
Tyrrelstown,53.41928693,-6.378182465,Parnell St.,46,40D,7072,6005_7072
Tyrrelstown,53.41934547,-6.382498281,Parnell St.,47,40D,1546,7072_1546
Broombridge Luas,53.41908134,-6.378265517000001,Tyrrelstown,1,40E,7073,start
Broombridge Luas,53.420141,-6.384830261,Tyrrelstown,2,40E,7097,7073_7097
Broombridge Luas,53.42133658,-6.388170322000001,Tyrrelstown,3,40E,7098,7097_7098
Broombridge Luas,53.4217822,-6.391222908,Tyrrelstown,4,40E,7099,7098_7099
Broombridge Luas,53.41975887,-6.3918108479999995,Tyrrelstown,5,40E,7100,7099_7100
Broombridge Luas,53.41825847,-6.387188462999999,Tyrrelstown,6,40E,7101,7100_7101
Broombridge Luas,53.41757908,-6.386130949,Tyrrelstown,7,40E,7505,7101_7505
Broombridge Luas,53.42162461,-6.37956802,Tyrrelstown,8,40E,7678,7505_7678
Broombridge Luas,53.42633256,-6.370856772000001,Tyrrelstown,9,40E,7559,7678_7559
Broombridge Luas,53.41445192,-6.354567246,Tyrrelstown,10,40E,7679,7559_7679
Broombridge Luas,53.41318957,-6.3490649889999995,Tyrrelstown,11,40E,7680,7679_7680
Broombridge Luas,53.40865373,-6.345389975,Tyrrelstown,12,40E,7681,7680_7681
Broombridge Luas,,,Tyrrelstown,13,40E,7682,7681_7682
Broombridge Luas,53.39919585,-6.332929201000001,Tyrrelstown,14,40E,7683,7682_7683
Broombridge Luas,53.39276988,-6.3220535920000005,Tyrrelstown,15,40E,1582,7683_1582
Broombridge Luas,53.39226726,-6.320825375,Tyrrelstown,16,40E,4793,1582_4793
Broombridge Luas,53.39028238,-6.317099573999999,Tyrrelstown,17,40E,6068,4793_6068
Broombridge Luas,53.38988546,-6.315085482000001,Tyrrelstown,18,40E,1584,6068_1584
Broombridge Luas,53.38876802,-6.312333145,Tyrrelstown,19,40E,1585,1584_1585
Broombridge Luas,53.38652504,-6.312617317999999,Tyrrelstown,20,40E,1586,1585_1586
Broombridge Luas,53.38359702,-6.312763184,Tyrrelstown,21,40E,1600,1586_1600
Broombridge Luas,53.38368967,-6.316141947,Tyrrelstown,22,40E,7701,1600_7701
Broombridge Luas,53.38159812,-6.316329712000001,Tyrrelstown,23,40E,7010,7701_7010
Broombridge Luas,,,Tyrrelstown,24,40E,7703,7010_7703
Broombridge Luas,53.37259939,-6.306044077,Tyrrelstown,25,40E,5147,7703_5147
Broombridge Luas,53.36907751,-6.304245235,Tyrrelstown,26,40E,68,5147_68
Broombridge Luas,53.370331900000004,-6.304601169,Tyrrelstown,27,40E,30,68_30
Broombridge Luas,53.37139256,-6.303341717,Tyrrelstown,28,40E,69,30_69
Tyrrelstown,53.37242562,-6.298882106000001,Broombridge Luas,1,40E,7672,start
Tyrrelstown,53.37121785,-6.301169507999999,Broombridge Luas,2,40E,826,7672_826
Tyrrelstown,53.37130615,-6.30358561,Broombridge Luas,3,40E,827,826_827
Tyrrelstown,53.37025769,-6.304438805,Broombridge Luas,4,40E,71,827_71
Tyrrelstown,53.36896993,-6.304264536,Broombridge Luas,5,40E,72,71_72
Tyrrelstown,53.37270953,-6.306205026000001,Broombridge Luas,6,40E,5144,72_5144
Tyrrelstown,53.37725553,-6.30987248,Broombridge Luas,7,40E,7702,5144_7702
Tyrrelstown,53.38092808,-6.315980349,Broombridge Luas,8,40E,7009,7702_7009
Tyrrelstown,53.38374548,-6.316275042000001,Broombridge Luas,9,40E,1604,7009_1604
Tyrrelstown,53.38402416,-6.312460662,Broombridge Luas,10,40E,1573,1604_1573
Tyrrelstown,53.385594,-6.312879647000001,Broombridge Luas,11,40E,1574,1573_1574
Tyrrelstown,53.38706614,-6.312746258,Broombridge Luas,12,40E,1575,1574_1575
Tyrrelstown,53.38852909,-6.312598188,Broombridge Luas,13,40E,4583,1575_4583
Tyrrelstown,53.38931741,-6.313048125,Broombridge Luas,14,40E,1576,4583_1576
Tyrrelstown,53.38988581,-6.3157470170000005,Broombridge Luas,15,40E,1577,1576_1577
Tyrrelstown,53.39038513,-6.3180126770000005,Broombridge Luas,16,40E,1578,1577_1578
Tyrrelstown,53.39291139,-6.322529185,Broombridge Luas,17,40E,4364,1578_4364
Tyrrelstown,53.39352158,-6.323738177,Broombridge Luas,18,40E,1579,4364_1579
Tyrrelstown,53.39924601,-6.333303202000001,Broombridge Luas,19,40E,7673,1579_7673
Tyrrelstown,,,Broombridge Luas,20,40E,7674,7673_7674
Tyrrelstown,,,Broombridge Luas,21,40E,7675,7674_7675
Tyrrelstown,,,Broombridge Luas,22,40E,7676,7675_7676
Tyrrelstown,53.41287832,-6.348655835,Broombridge Luas,23,40E,7677,7676_7677
Tyrrelstown,53.42676062,-6.369952565,Broombridge Luas,24,40E,7560,7677_7560
Tyrrelstown,53.41704744,-6.386030725,Broombridge Luas,25,40E,7107,7560_7107
Tyrrelstown,53.41815047,-6.387177505,Broombridge Luas,26,40E,7102,7107_7102
Tyrrelstown,53.41983038,-6.393117116,Broombridge Luas,27,40E,7103,7102_7103
Tyrrelstown,53.42191654,-6.391187743,Broombridge Luas,28,40E,7104,7103_7104
Tyrrelstown,53.42135069,-6.387883912,Broombridge Luas,29,40E,7105,7104_7105
Tyrrelstown,53.42098865,-6.385700891,Broombridge Luas,30,40E,7106,7105_7106
Tyrrelstown,53.41994262,-6.383453581,Broombridge Luas,31,40E,6005,7106_6005
Tyrrelstown,53.41928693,-6.378182465,Broombridge Luas,32,40E,7072,6005_7072
Lwr. Abbey St.,53.48740745,-6.29377142,Swords Man,1,41,7144,start
Lwr. Abbey St.,53.47333089,-6.256930392999999,Swords Man,2,41,3881,7144_3881
Lwr. Abbey St.,53.47263446,-6.253554342999999,Swords Man,3,41,5096,3881_5096
Lwr. Abbey St.,53.47217312,-6.2515094620000005,Swords Man,4,41,7145,5096_7145
Lwr. Abbey St.,53.45966357,-6.250397107,Swords Man,5,41,4843,7145_4843
Lwr. Abbey St.,53.45996401,-6.245143835,Swords Man,6,41,4905,4843_4905
Lwr. Abbey St.,53.46065355,-6.241305121,Swords Man,7,41,4906,4905_4906
Lwr. Abbey St.,53.46253856,-6.2399168860000005,Swords Man,8,41,4907,4906_4907
Lwr. Abbey St.,53.46394371,-6.239512334,Swords Man,9,41,4908,4907_4908
Lwr. Abbey St.,53.46571903,-6.239830477000001,Swords Man,10,41,4909,4908_4909
Lwr. Abbey St.,53.46460154,-6.234755712,Swords Man,11,41,3884,4909_3884
Lwr. Abbey St.,53.46191838,-6.230183125,Swords Man,12,41,3686,3884_3686
Lwr. Abbey St.,53.4609856,-6.227285127000001,Swords Man,13,41,5077,3686_5077
Lwr. Abbey St.,53.4609856,-6.227285127000001,Swords Man,14,41,5078,5077_5078
Lwr. Abbey St.,53.46089301,-6.21864426,Swords Man,15,41,3751,5078_3751
Lwr. Abbey St.,53.46078765,-6.2097931079999995,Swords Man,16,41,5044,3751_5044
Lwr. Abbey St.,53.45893595,-6.220006281,Swords Man,17,41,3689,5044_3689
Lwr. Abbey St.,53.45695642,-6.221067932,Swords Man,18,41,3690,3689_3690
Lwr. Abbey St.,53.45433449,-6.215816824,Swords Man,19,41,6117,3690_6117
Lwr. Abbey St.,53.45301901,-6.215600936,Swords Man,20,41,5079,6117_5079
Lwr. Abbey St.,53.44899635,-6.226730562999999,Swords Man,21,41,3694,5079_3694
Lwr. Abbey St.,53.44705603,-6.228015843,Swords Man,22,41,3695,3694_3695
Lwr. Abbey St.,53.44318191,-6.227996447000001,Swords Man,23,41,3696,3695_3696
Lwr. Abbey St.,53.44062352,-6.227606167999999,Swords Man,24,41,3697,3696_3697
Lwr. Abbey St.,53.43678309,-6.227434877,Swords Man,25,41,3698,3697_3698
Lwr. Abbey St.,53.43509142,-6.227911679,Swords Man,26,41,3699,3698_3699
Lwr. Abbey St.,53.42596849,-6.229118852,Swords Man,27,41,3885,3699_3885
Lwr. Abbey St.,53.42459816,-6.234908965,Swords Man,28,41,3663,3885_3663
Lwr. Abbey St.,53.428054700000004,-6.241959085,Swords Man,29,41,7347,3663_7347
Lwr. Abbey St.,53.42846554,-6.235079788999999,Swords Man,30,41,3669,7347_3669
Lwr. Abbey St.,53.42527839,-6.234715254,Swords Man,31,41,7349,3669_7349
Lwr. Abbey St.,53.42167999,-6.231463816000001,Swords Man,32,41,1631,7349_1631
Lwr. Abbey St.,53.42050015,-6.23312273,Swords Man,33,41,1632,1631_1632
Lwr. Abbey St.,53.4191329,-6.235481417999999,Swords Man,34,41,5053,1632_5053
Lwr. Abbey St.,53.41778223,-6.237748995,Swords Man,35,41,1633,5053_1633
Lwr. Abbey St.,53.41689185,-6.238929229,Swords Man,36,41,1634,1633_1634
Lwr. Abbey St.,53.41170491,-6.238872777,Swords Man,37,41,1635,1634_1635
Lwr. Abbey St.,53.40825271,-6.237601473,Swords Man,38,41,1636,1635_1636
Lwr. Abbey St.,53.40403965,-6.240197136,Swords Man,39,41,1637,1636_1637
Lwr. Abbey St.,53.40174938,-6.24214153,Swords Man,40,41,1638,1637_1638
Lwr. Abbey St.,53.39650939,-6.245199655,Swords Man,41,41,1639,1638_1639
Lwr. Abbey St.,53.3923505,-6.24598725,Swords Man,42,41,1640,1639_1640
Lwr. Abbey St.,53.38924008,-6.245949764,Swords Man,43,41,231,1640_231
Lwr. Abbey St.,53.38652728,-6.242392966000001,Swords Man,44,41,1641,231_1641
Lwr. Abbey St.,53.38400179,-6.243624504,Swords Man,45,41,1642,1641_1642
Lwr. Abbey St.,53.38153105,-6.244913767999999,Swords Man,46,41,213,1642_213
Lwr. Abbey St.,53.37940848,-6.246654552000001,Swords Man,47,41,214,213_214
Lwr. Abbey St.,53.37720747,-6.248563719,Swords Man,48,41,4432,214_4432
Lwr. Abbey St.,53.37519048,-6.250765745,Swords Man,49,41,119,4432_119
Lwr. Abbey St.,53.37301741,-6.252132303,Swords Man,50,41,44,119_44
Lwr. Abbey St.,53.37157673,-6.253183204,Swords Man,51,41,7603,44_7603
Lwr. Abbey St.,53.36999011,-6.254089717,Swords Man,52,41,45,7603_45
Lwr. Abbey St.,53.36715074,-6.2553779689999995,Swords Man,53,41,46,45_46
Lwr. Abbey St.,53.36391612,-6.257298257,Swords Man,54,41,47,46_47
Lwr. Abbey St.,53.36232903,-6.258790465,Swords Man,55,41,48,47_48
Lwr. Abbey St.,53.36003184,-6.260897458,Swords Man,56,41,49,48_49
Lwr. Abbey St.,53.35798985,-6.263249251,Swords Man,57,41,51,49_51
Lwr. Abbey St.,53.35679465,-6.2644997479999995,Swords Man,58,41,52,51_52
Lwr. Abbey St.,53.35082233,-6.26050632,Swords Man,59,41,277,52_277
Lwr. Abbey St.,53.34919728,-6.255089827000001,Swords Man,60,41,288,277_288
Swords Manor,53.34919728,-6.255089827000001,Lwr. Abbey St.,1,41,288,start
Swords Manor,53.35031769,-6.254262949,Lwr. Abbey St.,2,41,1171,288_1171
Swords Manor,53.35174335,-6.255256217,Lwr. Abbey St.,3,41,1172,1171_1172
Swords Manor,53.35370557,-6.256678322999999,Lwr. Abbey St.,4,41,1173,1172_1173
Swords Manor,53.35618658,-6.258545125,Lwr. Abbey St.,5,41,1174,1173_1174
Swords Manor,53.35853238,-6.261003595,Lwr. Abbey St.,6,41,1175,1174_1175
Swords Manor,53.36008858,-6.26109047,Lwr. Abbey St.,7,41,15,1175_15
Swords Manor,53.36291707,-6.258435917000001,Lwr. Abbey St.,8,41,17,15_17
Swords Manor,53.36585593,-6.255956821,Lwr. Abbey St.,9,41,18,17_18
Swords Manor,53.36714373,-6.255513501,Lwr. Abbey St.,10,41,19,18_19
Swords Manor,53.3701012,-6.254310599,Lwr. Abbey St.,11,41,21,19_21
Swords Manor,53.37171235,-6.25323777,Lwr. Abbey St.,12,41,7602,21_7602
Swords Manor,53.37366152,-6.25192557,Lwr. Abbey St.,13,41,85,7602_85
Swords Manor,53.37639279,-6.250010027999999,Lwr. Abbey St.,14,41,203,85_203
Swords Manor,53.37958836,-6.246662193,Lwr. Abbey St.,15,41,204,203_204
Swords Manor,53.38137533,-6.245326047000001,Lwr. Abbey St.,16,41,205,204_205
Swords Manor,53.38326352,-6.244150984,Lwr. Abbey St.,17,41,1620,205_1620
Swords Manor,53.38794054,-6.244980841,Lwr. Abbey St.,18,41,220,1620_220
Swords Manor,53.39003784,-6.2464131279999995,Lwr. Abbey St.,19,41,1622,220_1622
Swords Manor,53.39193207,-6.24626007,Lwr. Abbey St.,20,41,1623,1622_1623
Swords Manor,53.39608198,-6.24547288,Lwr. Abbey St.,21,41,1624,1623_1624
Swords Manor,53.40109228,-6.243296569,Lwr. Abbey St.,22,41,1625,1624_1625
Swords Manor,53.40416762,-6.240342257000001,Lwr. Abbey St.,23,41,1626,1625_1626
Swords Manor,53.40824795,-6.237887465,Lwr. Abbey St.,24,41,1627,1626_1627
Swords Manor,53.41371224,-6.239075661,Lwr. Abbey St.,25,41,1628,1627_1628
Swords Manor,53.41662592,-6.239180935,Lwr. Abbey St.,26,41,1629,1628_1629
Swords Manor,53.42163167,-6.231841987,Lwr. Abbey St.,27,41,1630,1629_1630
Swords Manor,53.42781584,-6.241607772999999,Lwr. Abbey St.,28,41,7348,1630_7348
Swords Manor,53.42846554,-6.235079788999999,Lwr. Abbey St.,29,41,3669,7348_3669
Swords Manor,53.42939946,-6.230165108,Lwr. Abbey St.,30,41,3671,3669_3671
Swords Manor,53.4321755,-6.230079851,Lwr. Abbey St.,31,41,3672,3671_3672
Swords Manor,53.44105016,-6.227889477000001,Lwr. Abbey St.,32,41,3674,3672_3674
Swords Manor,53.44333974,-6.228336126,Lwr. Abbey St.,33,41,3675,3674_3675
Swords Manor,53.44678249,-6.228358451,Lwr. Abbey St.,34,41,3676,3675_3676
Swords Manor,53.45063876,-6.223545364,Lwr. Abbey St.,35,41,5073,3676_5073
Swords Manor,53.45315039,-6.215971872000001,Lwr. Abbey St.,36,41,5074,5073_5074
Swords Manor,53.45423681,-6.21589621,Lwr. Abbey St.,37,41,6054,5074_6054
Swords Manor,53.45478587,-6.218357817999999,Lwr. Abbey St.,38,41,4330,6054_4330
Swords Manor,53.45908168,-6.220135722999999,Lwr. Abbey St.,39,41,3679,4330_3679
Swords Manor,53.46119032,-6.218692053,Lwr. Abbey St.,40,41,3711,3679_3711
Swords Manor,53.46085526,-6.2101065339999995,Lwr. Abbey St.,41,41,7189,3711_7189
Swords Manor,53.4596634,-6.223590262999999,Lwr. Abbey St.,42,41,5075,7189_5075
Swords Manor,53.46125341,-6.228373392999999,Lwr. Abbey St.,43,41,5076,5075_5076
Swords Manor,53.46202403,-6.231248052000001,Lwr. Abbey St.,44,41,3682,5076_3682
Swords Manor,53.46399913,-6.234133062000001,Lwr. Abbey St.,45,41,3864,3682_3864
Swords Manor,53.46584409,-6.237340037,Lwr. Abbey St.,46,41,3865,3864_3865
Swords Manor,53.46663536,-6.23919006,Lwr. Abbey St.,47,41,4910,3865_4910
Swords Manor,53.46560858,-6.239654302000001,Lwr. Abbey St.,48,41,4911,4910_4911
Swords Manor,53.46413955,-6.239383737000001,Lwr. Abbey St.,49,41,4912,4911_4912
Swords Manor,53.46161913,-6.240346503,Lwr. Abbey St.,50,41,4913,4912_4913
Swords Manor,53.45985177,-6.241790066,Lwr. Abbey St.,51,41,4914,4913_4914
Swords Manor,53.45986299,-6.2449974,Lwr. Abbey St.,52,41,4915,4914_4915
Swords Manor,53.45962202,-6.251242175,Lwr. Abbey St.,53,41,4957,4915_4957
Lwr. Abbey St.,53.47333089,-6.256930392999999,Rolestown,1,41B,3881,start
Lwr. Abbey St.,53.48740745,-6.29377142,Rolestown,2,41B,7144,3881_7144
Lwr. Abbey St.,53.47263446,-6.253554342999999,Rolestown,3,41B,5096,7144_5096
Lwr. Abbey St.,53.47217312,-6.2515094620000005,Rolestown,4,41B,7145,5096_7145
Lwr. Abbey St.,53.46460154,-6.234755712,Rolestown,5,41B,3884,7145_3884
Lwr. Abbey St.,53.46191838,-6.230183125,Rolestown,6,41B,3686,3884_3686
Lwr. Abbey St.,53.4609856,-6.227285127000001,Rolestown,7,41B,5077,3686_5077
Lwr. Abbey St.,53.4609856,-6.227285127000001,Rolestown,8,41B,5078,5077_5078
Lwr. Abbey St.,53.45893595,-6.220006281,Rolestown,9,41B,3689,5078_3689
Lwr. Abbey St.,53.45695642,-6.221067932,Rolestown,10,41B,3690,3689_3690
Lwr. Abbey St.,53.44899635,-6.226730562999999,Rolestown,11,41B,3694,3690_3694
Lwr. Abbey St.,53.44705603,-6.228015843,Rolestown,12,41B,3695,3694_3695
Lwr. Abbey St.,53.44318191,-6.227996447000001,Rolestown,13,41B,3696,3695_3696
Lwr. Abbey St.,53.44062352,-6.227606167999999,Rolestown,14,41B,3697,3696_3697
Lwr. Abbey St.,53.43678309,-6.227434877,Rolestown,15,41B,3698,3697_3698
Lwr. Abbey St.,53.43509142,-6.227911679,Rolestown,16,41B,3699,3698_3699
Lwr. Abbey St.,53.42596849,-6.229118852,Rolestown,17,41B,3885,3699_3885
Lwr. Abbey St.,53.42167999,-6.231463816000001,Rolestown,18,41B,1631,3885_1631
Lwr. Abbey St.,53.42050015,-6.23312273,Rolestown,19,41B,1632,1631_1632
Lwr. Abbey St.,53.4191329,-6.235481417999999,Rolestown,20,41B,5053,1632_5053
Lwr. Abbey St.,53.41778223,-6.237748995,Rolestown,21,41B,1633,5053_1633
Lwr. Abbey St.,53.41689185,-6.238929229,Rolestown,22,41B,1634,1633_1634
Lwr. Abbey St.,53.41170491,-6.238872777,Rolestown,23,41B,1635,1634_1635
Lwr. Abbey St.,53.40825271,-6.237601473,Rolestown,24,41B,1636,1635_1636
Lwr. Abbey St.,53.40403965,-6.240197136,Rolestown,25,41B,1637,1636_1637
Lwr. Abbey St.,53.40174938,-6.24214153,Rolestown,26,41B,1638,1637_1638
Lwr. Abbey St.,53.39650939,-6.245199655,Rolestown,27,41B,1639,1638_1639
Lwr. Abbey St.,53.3923505,-6.24598725,Rolestown,28,41B,1640,1639_1640
Lwr. Abbey St.,53.38924008,-6.245949764,Rolestown,29,41B,231,1640_231
Lwr. Abbey St.,53.38652728,-6.242392966000001,Rolestown,30,41B,1641,231_1641
Lwr. Abbey St.,53.38400179,-6.243624504,Rolestown,31,41B,1642,1641_1642
Lwr. Abbey St.,53.38153105,-6.244913767999999,Rolestown,32,41B,213,1642_213
Lwr. Abbey St.,53.37940848,-6.246654552000001,Rolestown,33,41B,214,213_214
Lwr. Abbey St.,53.37720747,-6.248563719,Rolestown,34,41B,4432,214_4432
Lwr. Abbey St.,53.37519048,-6.250765745,Rolestown,35,41B,119,4432_119
Lwr. Abbey St.,53.37301741,-6.252132303,Rolestown,36,41B,44,119_44
Lwr. Abbey St.,53.37157673,-6.253183204,Rolestown,37,41B,7603,44_7603
Lwr. Abbey St.,53.36999011,-6.254089717,Rolestown,38,41B,45,7603_45
Lwr. Abbey St.,53.36715074,-6.2553779689999995,Rolestown,39,41B,46,45_46
Lwr. Abbey St.,53.36391612,-6.257298257,Rolestown,40,41B,47,46_47
Lwr. Abbey St.,53.36232903,-6.258790465,Rolestown,41,41B,48,47_48
Lwr. Abbey St.,53.36003184,-6.260897458,Rolestown,42,41B,49,48_49
Lwr. Abbey St.,53.35798985,-6.263249251,Rolestown,43,41B,51,49_51
Lwr. Abbey St.,53.35679465,-6.2644997479999995,Rolestown,44,41B,52,51_52
Lwr. Abbey St.,53.35082233,-6.26050632,Rolestown,45,41B,277,52_277
Lwr. Abbey St.,53.34919728,-6.255089827000001,Rolestown,46,41B,288,277_288
Rolestown,53.34919728,-6.255089827000001,Lwr. Abbey St.,1,41B,288,start
Rolestown,53.35031769,-6.254262949,Lwr. Abbey St.,2,41B,1171,288_1171
Rolestown,53.35174335,-6.255256217,Lwr. Abbey St.,3,41B,1172,1171_1172
Rolestown,53.35370557,-6.256678322999999,Lwr. Abbey St.,4,41B,1173,1172_1173
Rolestown,53.35618658,-6.258545125,Lwr. Abbey St.,5,41B,1174,1173_1174
Rolestown,53.35853238,-6.261003595,Lwr. Abbey St.,6,41B,1175,1174_1175
Rolestown,53.36008858,-6.26109047,Lwr. Abbey St.,7,41B,15,1175_15
Rolestown,53.36291707,-6.258435917000001,Lwr. Abbey St.,8,41B,17,15_17
Rolestown,53.36585593,-6.255956821,Lwr. Abbey St.,9,41B,18,17_18
Rolestown,53.36714373,-6.255513501,Lwr. Abbey St.,10,41B,19,18_19
Rolestown,53.3701012,-6.254310599,Lwr. Abbey St.,11,41B,21,19_21
Rolestown,53.37171235,-6.25323777,Lwr. Abbey St.,12,41B,7602,21_7602
Rolestown,53.37366152,-6.25192557,Lwr. Abbey St.,13,41B,85,7602_85
Rolestown,53.37639279,-6.250010027999999,Lwr. Abbey St.,14,41B,203,85_203
Rolestown,53.37958836,-6.246662193,Lwr. Abbey St.,15,41B,204,203_204
Rolestown,53.38137533,-6.245326047000001,Lwr. Abbey St.,16,41B,205,204_205
Rolestown,53.38326352,-6.244150984,Lwr. Abbey St.,17,41B,1620,205_1620
Rolestown,53.38794054,-6.244980841,Lwr. Abbey St.,18,41B,220,1620_220
Rolestown,53.39003784,-6.2464131279999995,Lwr. Abbey St.,19,41B,1622,220_1622
Rolestown,53.39193207,-6.24626007,Lwr. Abbey St.,20,41B,1623,1622_1623
Rolestown,53.39608198,-6.24547288,Lwr. Abbey St.,21,41B,1624,1623_1624
Rolestown,53.40109228,-6.243296569,Lwr. Abbey St.,22,41B,1625,1624_1625
Rolestown,53.40416762,-6.240342257000001,Lwr. Abbey St.,23,41B,1626,1625_1626
Rolestown,53.40824795,-6.237887465,Lwr. Abbey St.,24,41B,1627,1626_1627
Rolestown,53.41371224,-6.239075661,Lwr. Abbey St.,25,41B,1628,1627_1628
